GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOMCM,G16PRECCAS,G16PREOOTH,G16USSRKEN,G16USSRBOU,G16USSRFLE,G16USSRMAN,G16USSRDUK,G16USSRCRA,G16USSRCAO,G16USSRMAR,G16USSRPAT,G16USSDCAM,G16USSDFAY,G16USSDEDW,G16USSDLAN,G16USSDPEL,G16USSDWIL,G16USSDMEN,G16USSLCLE,G16USSLGIL,G16USSOLAN,G16USSOTAY,G16USSNBIL,G16USSNHEB,G16USSNMAR,G16USSNWEL,R16USSRKEN,R16USSDCAM
22097000034,22,097,000034,469.1557958082349,149.06429582551326,13.447961551216427,4.2892901808686705,1.5010990361726713,1.3054734646875192,2.672290236430372,111.35652516324824,244.62904518455866,43.86424396026742,51.13649243558499,11.769618299722794,5.228679564595118,2.8065725008601903,0.5617096524462241,0,57.84227690890811,52.09031165273377,5.358151884550825,7.102648387573901,6.035762445262676,3.0021980723453425,0.2501831726954452,1.3122591705325597,0.2501831726954452,0,0.2501831726954452,3.8618627928522646,6.777550496133041,1.8058398100784097,0,181.2423257175693,68.57242404414981
22097000035,22,097,000035,680.4355768003686,794.8629301264225,19.364250164923597,9.584678642110113,4,1.1948928807033712,5.389785761406742,176.57528675094832,462.9973599229978,53.06721489828765,62.651893540397765,19.169357284220226,11.584678642110113,5.194892880703371,1,0,289.09275049477077,195.65189354039777,27.389785761406742,28.584678642110113,7.584678642110114,4,4,5,1,1,3,20.389785761406742,7.974464403516856,4.194892880703371,0,318.2271802913461,336.23657218250787
22097000036,22,097,000036,107.12808988764046,421.2494382022472,3.6314606741573034,1.8157303370786517,2.7235955056179777,3.6314606741573034,1.8157303370786517,24.512359550561797,106.22022471910113,9.07865168539326,13.617977528089888,6.355056179775281,1.8157303370786517,3.6314606741573034,0.9078651685393259,0,157.06067415730337,95.32584269662921,32.68314606741573,23.604494382022473,3.6314606741573034,6.355056179775281,2.7235955056179777,3.6314606741573034,2.7235955056179777,1.8157303370786517,0,5.447191011235955,1.8157303370786517,0,0,39.03820224719101,177.94157303370787
22097000037,22,097,000037,557.8719101123595,230.7505617977528,3.3685393258426966,7.1842696629213485,1.2764044943820223,1.3685393258426966,1.1842696629213483,131.4876404494382,311.7797752808989,51.92134831460674,46.38202247191011,23.644943820224718,8.184269662921348,2.3685393258426966,1.0921348314606742,0,108.93932584269663,56.674157303370784,16.31685393258427,6.395505617977528,1.3685393258426966,3.6449438202247193,0.27640449438202247,3.3685393258426966,0.27640449438202247,0.1842696629213483,0,1.552808988764045,2.1842696629213485,2,1,223.961797752809,116.05842696629213
22097000038,22,097,000038,294,130,7.000000000000001,0,0,1,0,59.00000000000001,174,13,34,11,10,0,0,0,51,25,9,6,0,0,1,0,1,0,1,4,5,0,0,90,52
22097000039,22,097,000039,837.3566262896695,102.54379739949042,4.975493071851603,2.9005824673147838,2.9005824673147838,0.022292993630573247,0.11146496815286623,209.7389438102099,420.5606534284297,16.290102852613668,94.55041693389643,24.14716755854169,10.776295773236097,3.94918426639848,3.643177811153193,0,48.21714078981335,13.36675852646663,10.196209073639512,6.377969473833942,0.4333067282009135,0.1337579617834395,0.022292993630573247,3.200131233732258,1.0263088054531233,1.2812715846094507,0.022292993630573247,4.3379050073382475,8.732949146348192,0.9594298245614035,0,328.0739583168698,39.08771325004915
22097000040,22,097,000040,412,106,0,3,0.9999999999999999,0,1.9999999999999998,113,196,13,25,15.999999999999998,3.9999999999999996,3.9999999999999996,0.9999999999999999,0,41,28.999999999999996,0.9999999999999999,0,3,3,0.9999999999999999,3,0.9999999999999999,0.9999999999999999,0,3,5,0.9999999999999999,0.9999999999999999,209,46
22097000041,22,097,000041,632,169,2,1,1,0,0,164,336,18,61.00000000000001,25,7,2,0,0,70,39,6,18,4,0,0,2,1,0,0,4,11,3,1,258,83
22097000042,22,097,000042,196,33,6,0,0,1,0,31,124,1,22,6,2,1,1,0,17,9,1,2,1,0,0,1,0,0,0,1,2,0,0,95,28
22097000043,22,097,000043,557,113,12,5,1,1,2,123,313,25,36,31,10,4,3,0,41,34,7,7,6,1,1,4,0,0,0,8,7,1,0,203,36
22097000044,22,097,000044,557.6925499732561,288.5759944056341,1.9074285099520232,4.814857019904046,0,1.9074285099520232,2,131.6868522862098,285.44798967193987,65.92685443788902,58.574854868224854,30.333713179136417,5.629714039808093,2,0,0,107.13028380851271,73.22285529856069,21.537142549760116,17.907428509952023,1,0,1,3.8148570199040464,0,0.9074285099520232,0,7.814857019904046,4.907428509952023,0,0,179.90970758477053,146.46399698764913
22097000045,22,097,000045,260.4784121693364,154.85342962778867,4.1893101697993735,1.7996373767153708,0.22526645968696987,2.123517882119192,1.191406936764982,58.24694794218627,135.93318681146644,29.361568684596676,25.478749856684946,12.26927650691,5.838786368143282,1.9568046000735753,0.3666026871401152,0.5220661018893467,64.65730403760344,36.97940480257197,14.700537096033006,6.470516447109541,0.9483604148327505,1.0872275372935623,0.5411314991700998,0.4759017432024324,0.1833013435700576,0.77383160280276575,0,6.464004350365382,2.963918128484002,1.4957953405505897,0,72.53033455320039,55.52776573740742
22097000046,22,097,000046,418.76971719502933,100.11574592203003,6.382441969023085,5.323059883677103,0,0.17220543806646527,1.7743532945590341,88.98809516906252,212.49316327536516,41.993882320195304,38.65437138665476,16.115235632150583,7.640178949382723,4.462032693344776,1.4299424184261036,0.34441087613293053,42.61062852636401,28.44195162683893,7.8385338443963795,7.123562635183328,0.6888217522658611,0,0,1.0593820853459823,0.8871766472795171,1.4299424184261036,0,5.89197511177088,1.6021478564925689,1.4037929614789129,0.17220543806646527,139.12793199227607,29.302978817171255
22097000047,22,097,000047,554.3901469666844,148.96981700406712,9.773739082292575,2.4756968034105338,2.5329845313921746,5.303457688808008,0.843582282968813,112.46338883150561,267.009626080331,77.71958178385098,66.54909694901535,15.570376172048945,9.392116633687229,1.8630944376234546,0.20345489443378117,0.3200636942675159,64.76479652154427,35.20820890311911,10.4874924127773,11.649291118095157,2.212920837124659,0.3200636942675159,1.8928571428571428,2.6071869558611125,0.7418548357519225,0.5235185887012971,0.3200636942675159,6.454069585345964,6.14703997177682,1.3544572015390017,0,200.364518132012,58.0676798314047
22097000048,22,097,000048,200.45623021617718,205.4774283513138,1.9522738608925305,0.999888452979761,0.375448671931084,2.7623673576361454,0,44.485087834007786,106.8135311305722,22.13621002596004,22.420280458521,11.528206673692067,4.963632327646269,1.8772433596554199,0,0.750897343862168,86.74108145891712,48.5105695921605,20.095534104365782,6.4179239703036135,1.7191171001306014,1.7191171001306014,1.1263460157932519,0.40711736864241166,0,0.6086054326930133,0,7.243851815402892,3.8887133734293973,2.0945657720616855,0,45.59262332277697,71.88976054631281
22097000049,22,097,000049,403.7648221343874,285.60474308300394,8.069169960474309,1.6897233201581028,5.689723320158103,1,1,82.27667984189723,212.901185770751,61.58695652173913,47.20750988142292,11.517786561264822,3,3.6897233201581026,2,0,137.1818181818182,44.45059288537549,24.794466403162055,11.138339920948617,0,1.6897233201581028,1,1,2.3794466403162056,0.6897233201581028,0.6897233201581028,4.758893280632411,0.6897233201581028,2,0,167.07114624505928,126.07509881422925
22097000050,22,097,000050,244.06940744443895,526.0509608948805,4.169411167630775,3.850686836769757,0.7768954881692482,2.2350666454774784,2.5368956743002546,50.16556321377985,176.00159932750748,23.24814019494778,30.223433240294153,11.118458755565662,3.4701332909549567,3.6433707214786524,0.7684478371501272,0.9332376166547021,225.91118050330996,92.20540366614588,44.76871822673686,16.634466187431826,4.473647773582562,2.4785809419740774,3.7051999364324346,2.7719623197777326,0.6205533596837944,1.0787245169920245,1.0787245169920245,14.2419505079703,3.7136475874515558,2.6349230704595312,0.7684478371501272,65.21849906833926,153.01220656671842
22097000051,22,097,000051,184.25397076222427,234.78418096951427,3.903255214664268,0.9262086513994912,3.2085987261146496,1.5149916532957326,3.7465438161456053,25.95642696228586,119.59648952204988,13.447180758820764,19.410402586667963,10.447180758820764,7.238582032706115,0.64171974522293,0.2315521628498728,0.64171974522293,86.03863794752111,38.734554545307205,21.03651480527058,14.277694040615225,3.493087632291211,0.8732719080728027,2.6198157242184084,3.978095978995478,1.28343949044586,0.8732719080728027,0.8732719080728027,5.240680864167517,3.029983306591465,0.8732719080728027,0.2315521628498728,55.67710409879905,64.96196171861072
22097000052,22,097,000052,804.3934517077902,84.58716825898365,11.576731525773287,4.966767371601208,0.19130440352312064,0.9042830831964805,4.907217995261311,184.681798182918,369.9322190973913,120.20806625899623,72.64867455915896,26.720325417995745,8.520295592608942,0.8663989241499513,2.7700121918743505e-4,2.487604621970407,41.58696882877493,24.945120032564546,5.357485649524031,6.304206229399868,3.4640998900161932,0.8321262985910124,0.11464968152866242,1.7321330453738528,0.9043938836841555,0.03821656050955414,0.03827196075339163,1.736409381787493,0.9808824049471012,4.143193745837476,0.8277945619335347,323.165060251938,30.939816043668877
2209700007A,22,097,00007A,108.38402884081302,49.32580423593309,0.20596619868170515,0.5834156327307601,0.07012584111511937,0,0.19901636128833575,24.618262044396246,55.40285851274125,4.970066370882307,9.932700085672739,6.99003456923043,0.6888338967787518,0.3216218320521383,0,0.049145299145299144,18.284431382580955,10.547108313147964,3.2631911125517354,1.572801113414102,0.42059086017154157,0.26337270719293193,0.06679151061173533,0.3997881465657454,0.9922178988326847,0.6614785992217899,0,2.0967307296545443,0.08307955153130127,0.053659971831529395,0,30.94590980229287,18.23698329070665
22099000001,22,099,000001,126.17262602619351,17.20540632625555,3.8234122198216114,1.1985305439593893e-6,3.995101813197964e-7,0,1.9117043121149897,66.90968648043078,21.028807759302268,16.249490248569046,3.8234202100252377,4.779263177348562,2.867559664253935,0.9558521560574949,3.995101813197964e-7,0,9.558541136573833,9.55853394539057,0.9558557516491267,5.735118129977327,0.9558549526287641,2.796571269238575e-6,1.1985305439593893e-6,7.990203626395928e-7,7.990203626395928e-7,0.9558521560574949,0,0.9558549526287641,1.9117350743989514,0,0,70.73313984980106,13.381952557375083
22099000002,22,099,000002,481,35,0,0,0,0,0,169,148,47,20,29,12,0,3,0,24,16,5,4,0,2,2,0,0,0,2,1,1,1,0,220,22
22099000003,22,099,000003,958.5622452781879,365.45091418449687,16.934154225312895,6.9711736637154695,1.9943885611827026,4.680805941646392,0.00134433664741312,267.57220426807635,500.54065385013655,48.21163467082519,92.16470288861134,23.018286630800848,12.945825215163294,6.674298278397486,2.9873257757239124,0,130.35579931252005,95.29754943784722,23.599938371610097,18.919132429963707,7.0761733955975545,3.98519222463897,1.9916998878878764,5.976444000311043,1.9916998878878764,4.4811221580437336e-4,0,14.938869439698584,38.67159050057064,4.4811221580437336e-4,0,572.7625666730486,159.73672113327888
22099000004,22,099,000004,388.66706875728903,87.93226123540668,8.076416663150889,3.026427005042156,3.019038025996886,0.00852013581269251,3.0062578222778473,130.85991300111286,143.73631003423154,26.320782089971484,52.33389977296791,8.10510598172789,1.0519874124802335,4.012780203719039,0.006257822277847309,0,30.369376032149454,19.191511416736283,8.053985166851735,7.089196866869927,3.0255604074380775,3,0.011649046951616164,1.0372094543896937,0,0.004260067906346255,0,2.0326848273200033,22.250285769821055,1.0127802037190388,0.004260067906346255,245.98862067971695,49.393878202934154
22099000005,22,099,000005,191.34767048048906,64.50827132997611,2.303891018628929,2.046028500192169,0.8923654568210262,0,1.0423654568210263,57.346812781068195,89.73075235120015,14.29677943886551,20.93891018628929,4.603354586934455,1.8768683952052927,0.4191601049868766,0.8923654568210262,0,21.33883643924985,13.923272364734132,3.950073747039442,2.9847309136420526,0.65,0.5691601049868766,0.8153428333973898,1.0153428333973897,0.4383202099737533,0,0,2.6309136420525654,8.215564074515717,0.05,0.1,124.09857597587536,31.12027977885743
22099000006,22,099,000006,268.8424988098289,46.956529382880234,2.8149625858899876,0.030422984056461436,0.02742448330683625,1.3772043010752688,2.0718034531121536,66.47801648460349,126.4259175904637,2.716391135423621,24.325679273548516,19.81560397195115,2.9216620183677073,0.04855998074094908,0.009141494435612083,0,20.39363223614102,10.538118692589702,2.7905366033327765,2.8182530710130855,0.03656597774244833,0.008995502248875561,0.7007421457228716,1.3983397985093817,0.018282988871224166,0.7037406464724969,0.0029985007496251873,1.419621288130231,16.49355519455514,0.02742448330683625,0.0029985007496251873,127.29327871425075,30.83280040399309
22099000007,22,099,000007,521.9652462842898,199.72348020170787,10.595678461867731,5.636643599438776,1.8942757009345794,0.063257065948856,3.064759161494376,150.7110818564607,270.0649128509984,24.61354773395236,37.87966025072484,18.22400195335773,6.129518322988752,1.3261075332385757,1.2628504672897196,0.5852417302798982,66.25067963613694,44.62968597871869,13.184636462396027,2.700907623994641,3.254530359340944,2.6594877826520014,0.5852417302798982,2.5257009345794392,1.7557251908396947,0,0,6.314252336448598,32.887262586403686,0,0,292.05573563790443,85.11593611316157
22099000008,22,099,000008,60.555819713714456,561.6526698763541,3.187286753076227,0.16384326910642702,0.008534850640113799,1.5122620089725354,0.2679425837320574,40.93754289806922,107.08528384844175,7.94447311223627,4.4839001681106945,0.5848082394135026,2.684640128719076,6.006373782689573,0.0128022759601707,2.485576923076923,129.47961222632276,150.23709016801124,42.27440216256006,24.893880124143283,20.0399238030817,11.112579454684719,2.989304081409345,5.987143013458803,0.2764774343721712,0,0,15.779069348148296,7.050733494812443,0,0,39.02067313909419,204.30205773955774
22099000009,22,099,000009,84.41964977007834,569.9831994703603,3.8852594773647406,8.866028708133971,0,0.7147673154570866,3.7320574162679425,52.003915454807995,124.30313226477426,8.676015124105193,6.015423055374886,2.1346865617558755,1.3708364004416635,3.2291903923801635,0,1.5144230769230769,172.52780072605017,120.37827486054357,47.033708242950645,25.187200956937797,16.61129219296677,4.904490246595509,3.019230769230769,4.038461538461538,4.732057416267943,1,0,13.284942031652557,3.9427323093071838,0,0,53.8514419454598,189.86610638688364
22099000010,22,099,000010,777.8151190802399,603.5664068313193,10.128739178327395,8.854675478907419,3.105724299065421,1.9969562447793896,10.10572429906542,255.10159715464388,440.1148542067825,30.980836122542723,69.02630887022443,28.37416570857269,4.211448598130841,1.73410577748967,0.7371495327102804,0,210.98232155914832,114.39580364539434,42.412149184659945,21.344345633986887,8.159208134692724,6.246589565414297,4,3.4742990654205608,3,3.9060773480662982,0,27.623132562262267,49.41832854187896,1,0,487.85849834522486,249.65899030895457
22099000011,22,099,000011,426.85029262635,418.6038210827472,11.019514121712492,2.65821975435399,1.1013767209011265,0,3.983210792769826,127.09472823441773,240.29320140786277,38.77326905495809,42.63716872124057,16.497392245299604,5.620806530521325,3.8212584643041403,1.1119523284656856,0,106.97729317706481,101.42097777458079,34.316171269137655,27.066528834714674,12.381834071868699,6.687014626475958,3.4007956096255847,7.200688360450563,0.021258464304140197,0,0,10.377869652561438,19.07924126997431,1.9501072491750218,1.9211512151291186,253.64489967070205,179.5434422569712
22099000012,22,099,000012,123.60709046410786,40.747060035073545,0.8344049973270069,3.4392832579809958,0.016693163751987282,0.03130755064456722,0,34.353038801064194,71.22868374958179,3.0263304050866844,8.778135179698467,7.48249497901731,1.6507099967035122,0.8344049973270069,0.005564387917329093,0,12.97053334632098,5.380811209460863,2.023012445342927,0.15861653008224347,0.053565102313883596,0.874762546946825,0.7864042829304524,0.7864042829304524,1.5728085658609048,0.09948703985103076,0,1.0654560222970584,6.982687649520181,0.016693163751987282,0,62.566196290763585,14.170843562122434
22099000013,22,099,000013,961.2710018781297,70.9995040535934,5.125107378312996,2.9604038751833164,2.9604038751833164,0.5873787786569284,0.88028200446338,231.4481189599759,387.51242092816074,61.01698469922855,81.99834862763477,55.50800389784075,16.93842099225381,3.9424881857790135,0.9868012917277722,0,38.09823230022026,19.20342939823348,2.1631311760856544,7.086131345416339,3.9424881857790135,0,1.2797045175342239,1.5726077433406755,1.9720302564115193,1.2797045175342239,0,3.5477826538402453,60.97939869769535,2.955686894051241,0.0031446540880503146,527.2714017566287,57.28751075505752
